Gene	Gene_Name	Molecule	Start	End	strand	probe_start	probe_end	1451_growth_t1_avg	1451_growth_t2_avg	1451_growth_t3_avg	1451_growth_t4_avg	ura3_growth_t1_avg	ura3_growth_t2_avg	ura3_growth_t3_avg	ura3_growth_t4_avg
VNG6170H		pNRC200	143415	143032	-	143275	143344	0.297	0.062	0.248666667	0.5995	0.336	0.248666667	0.363333333	0.394
VNG6171H		pNRC200	143760	144359	+	144291	144222	0.414666667	0.238	0.216666667	0.379	0.237	0.178333333	0.327666667	0.3235
VNG6173C		pNRC200	144372	146372	+	144719	144650	0.057333333	0.142333333	0.083	0.0695	0.0805	0.024666667	0.100333333	0.223
VNG6175G	trkA2	pNRC200	147136	146435	-	146801	146870	0.471333333	0.298	0.268666667	0.317	0.222	0.178333333	0.279666667	0.3085
VNG6176G	kdpA	pNRC200	147474	149219	+	148327	148258	0.240666667	-0.188666667	0.194666667	0.18	0.2095	0.159666667	0.279666667	0.262
VNG6177G	kdpB	pNRC200	149224	151380	+	150361	150292	0.474333333	0.233333333	0.28	0.5945	0.333	0.172	0.352	0.379
VNG6178G	kdpC	pNRC200	151383	152030	+	151521	151452	0.228	0.159333333	0.220333333	0.451	0.2805	0.152666667	0.398333333	0.3375
VNG6179G	cat3	pNRC200	152033	152848	+	152296	152227	0.424333333	0.206666667	0.241333333	0.515	0.314	0.158666667	0.336	0.412
VNG6180H		pNRC200	153263	153619	+	153548	153479	0.152666667	0.147	0.210333333	0.2855	0.1245	0.078	0.27	0.27
VNG6181H		pNRC200	155246	154371	-	154559	154628	0.041	0.271666667	0.247	0.3065	-0.0125	0.019	0.146333333	0.0455
VNG6182H		pNRC200	155989	155603	-	155738	155807	-0.104	0.096333333	0.070666667	0.0225	-0.2035	-0.100333333	0.013	-0.1415
VNG6183C		pNRC200	157388	156315	-	156891	156960	0.263333333	0.232333333	0.221666667	0.4725	0.3185	0.215	0.346666667	0.433
VNG6184G	cat4	pNRC200	158488	157394	-	158356	158425	0.086	0.127666667	0.091	0.1475	0.088	0.063	0.222333333	0.137
VNG6185H		pNRC200	158670	158494	-	158518	158587	0.09	0.202666667	0.175666667	0.3405	0.103	0.128666667	0.299333333	0.3445
VNG6186H		pNRC200	158877	159221	+	159037	158968	0.237666667	0.197333333	0.11	0.3955	0.2065	0.248333333	0.384333333	0.348
VNG6187G	orc3	pNRC200	159405	159734	+	159606	159537	0.257	0.194333333	0.202666667	0.603	0.3205	0.254666667	0.399333333	0.4685
VNG6188H		pNRC200	160552	160232	-	160426	160495	-0.007	0.116333333	0.078	0.035	0.0035	-0.019	0.071333333	0.1595
VNG6189H		pNRC200	160682	161467	+	161081	161012	0.276333333	0.235333333	0.136333333	0.3075	0.206	0.203666667	0.391666667	0.375
VNG6191H		pNRC200	161740	161474	-	161545	161614	0.160666667	0.129	0.176333333	0.313	0.176	0.171666667	0.324666667	0.3515
VNG6193H		pNRC200	162011	161736	-	161765	161834	0.421	0.228333333	0.257333333	0.6215	0.389	0.246666667	0.409	0.4675
VNG6194H		pNRC200	162134	162283	+	162283	162214	0.217666667	-0.048333333	0.219	0.3405	0.2445	0.225333333	0.319	0.276
VNG6195H		pNRC200	162568	162290	-	162402	162471	0.112333333	0.148333333	0.238333333	0.3915	0.113	0.033	0.210666667	0.434
VNG6196G	phoT2	pNRC200	162665	163408	+	163391	163322	0.248666667	-0.013666667	0.213	0.489	0.2825	0.193666667	0.436666667	0.4335
VNG6197H		pNRC200	163826	163996	+	163958	163889	0.480666667	0.271333333	0.242333333	0.6615	0.2975	0.247666667	0.456	0.463
VNG6198H		pNRC200	164006	164170	+	164139	164070	0.228666667	0.104333333	0.251666667	0.5125	0.193	0.202666667	0.303	0.3395
VNG6199G	cdc48d	pNRC200	166403	164193	-	165829	165898	0.380333333	0.186666667	0.253333333	0.5655	0.2505	0.104333333	0.294333333	0.5075
VNG6201G	hsp5	pNRC200	166840	166472	-	166500	166569	-0.151	0.122	0.126666667	0.1625	-0.097	-0.140666667	-0.039666667	0.1435
VNG6203H		pNRC200	167461	166901	-	167059	167128	0.604333333	0.291666667	0.243333333	0.654	0.26	0.242	0.415333333	0.4415
VNG6204H		pNRC200	167438	167803	+	167670	167601	0.270333333	0.141	0.239666667	0.515	0.28	0.196666667	0.463333333	0.4155
VNG6205C		pNRC200	167863	168279	+	168140	168071	0.173333333	0.203666667	0.155333333	0.0295	0.17	0.054333333	0.075666667	-0.091
VNG6206H		pNRC200	168349	169215	+	168645	168576	0.072	0.055	0.069	0.113	0.102	0.018666667	0.150333333	0.138
VNG6208C		pNRC200	169450	170316	+	169585	169516	0.169333333	0.097333333	0.047333333	0.1205	0.111	0.040333333	0.047666667	0.2655
VNG6209H		pNRC200	170319	170459	+	170453	170384	-0.093333333	0.075	0.022	0.0535	-0.041	-0.019333333	0.050666667	0.12
VNG6210G	gabT	pNRC200	170846	172108	+	171498	171429	-0.129333333	0.146333333	0.086666667	0.0695	-0.0195	0.015	0.086666667	0.0785
VNG6211G	bdb	pNRC200	172222	173679	+	172780	172711	-0.050666667	0.113666667	0.107333333	0.1265	0.027	0.050333333	0.165	0.116
VNG6212G	iucA	pNRC200	173679	175499	+	174639	174570	0.201	0.207666667	0.103333333	0.145	0.013	0.103666667	0.152666667	0.222
VNG6213G	iucB	pNRC200	175499	176206	+	176055	175986	0.002666667	0.128	0.101666667	0.1315	0.0115	0.056333333	0.123	0.175
VNG6214G	hxyA	pNRC200	176206	177636	+	176972	176903	-0.055	0.142666667	0.048666667	0.1135	-0.0065	0.093	0.184666667	0.191
VNG6216G	iucC	pNRC200	177665	179488	+	178531	178462	-0.086333333	0.079333333	0.053666667	0.045	-0.0265	0.002333333	0.116	0.092
VNG6218G	trkA3	pNRC200	180145	179495	-	179590	179659	0.060666667	0.189	0.190333333	0.317	0.113	0.092333333	0.098	0.311
VNG6220G	cat2	pNRC200	181598	180138	-	181076	181145	-0.054	0.102666667	0.101666667	0.087	0.007	0.025333333	0.074	0.143
VNG6221H		pNRC200	182919	181798	-	182429	182498	-0.096333333	-0.015666667	-0.03	-0.1475	-0.139	-0.012666667	-0.054333333	-0.183
VNG6222H		pNRC200	183053	183619	+	183533	183464	0.214	0.105	0.125333333	0.386	0.23	0.208333333	0.359333333	0.339
VNG6223C		pNRC200	183629	184279	+	183955	183886	-0.033333333	0.027	0.066	0.1415	-0.008	0.003	0.047666667	0.0375
VNG6224H		pNRC200	184712	184329	-	184329	184398	0.223333333	-0.153333333	0.211333333	0.4995	0.308	0.215	0.471	0.41
VNG6225C		pNRC200	184711	185700	+	185330	185261	0.11	0.070333333	0.053	0.0775	0.0455	0.093333333	0.153333333	0.1925
VNG6226H		pNRC200	185703	186098	+	185902	185833	-0.038333333	-0.173666667	-0.001666667	0.003	-0.035	-0.009666667	0.029666667	0.041
VNG6229G	gvpL2	pNRC200	186870	186313	-	186472	186541	0.378	0.227666667	0.243333333	0.5365	0.2885	0.201333333	0.475333333	0.4835
VNG6230G	gvpK2	pNRC200	187505	187149	-	187165	187234	0.176	0.185666667	0.246	0.397	0.224	0.133333333	0.312	0.3555
VNG6232G	gvpJ2	pNRC200	187803	187510	-	187604	187673	0.47	0.265666667	0.278	0.611	0.2415	0.208	0.378333333	0.432
VNG6233G	gvpI2	pNRC200	188141	187803	-	187902	187971	0.203333333	0.023333333	0.212333333	0.3145	0.2105	0.156666667	0.255666667	0.222
VNG6235G	gvpH2	pNRC200	188629	188141	-	188428	188497	0.606	0.308	0.340666667	0.4255	0.2565	0.243666667	0.367	0.454
VNG6236G	gvpG2	pNRC200	188817	188632	-	188660	188729	0.105333333	0.089	0.139666667	0.213	0.1615	0.097	0.211	0.2385
VNG6237G	gvpF2	pNRC200	189536	188886	-	189068	189137	0.333333333	0.149666667	0.128666667	0.225	0.1415	0.089	0.21	0.274
VNG6239G	gvpE2	pNRC200	190110	189532	-	189681	189750	0.144	0.066666667	0.165333333	0.2415	0.1325	0.117666667	0.221333333	0.243
VNG6240G	gvpD2	pNRC200	191593	190118	-	190363	190432	0.403666667	0.194666667	0.100333333	0.1775	0.164	0.094666667	0.195333333	0.32
VNG6241G	gvpA2	pNRC200	191862	192098	+	192097	192028	0.183333333	0.189333333	0.262666667	0.5725	0.251	0.168333333	0.294333333	0.5225
VNG6242G	gvpC2	pNRC200	192336	193040	+	192790	192721	0.260666667	0.205	0.187	0.513	0.334	0.213666667	0.469	0.398
VNG6244G	gvpN2	pNRC200	193040	194071	+	193150	193081	0.16	0.224666667	0.204666667	0.483	0.3285	0.202666667	0.312666667	0.3405
VNG6246G	gvpO2	pNRC200	194097	194429	+	194251	194182	0.067333333	0.170333333	0.214333333	0.376	0.09	0.082333333	0.135666667	0.307
VNG6247G	trkA4	pNRC200	194523	195218	+	195188	195119	0.034666667	0.12	0.124	0.1245	0.046	0.044666667	0.120333333	0.164
VNG6250G	phoT3	pNRC200	195313	196503	+	195732	195663	0.047	0.101666667	0.011666667	0.136	0.0935	0.176666667	0.174	0.197
VNG6251H		pNRC200	196620	196931	+	196798	196729	-0.129666667	0.031	-0.014333333	0.0575	-0.038	-0.082666667	-0.038333333	0.083
VNG6254C		pNRC200	197274	196972	-	196986	197055	0.401333333	0.233666667	0.159666667	0.4295	0.2615	0.211333333	0.223333333	0.436
VNG6255C		pNRC200	197387	197653	+	197523	197454	-0.156333333	0.009666667	0.050333333	0.159	0.0165	-0.042333333	0.069666667	0.0525
VNG6256G	lipB	pNRC200	197890	198396	+	198284	198215	-0.087333333	0.037333333	0.044	0.0825	-0.088	-0.018666667	0.07	0.057
VNG6258C		pNRC200	199598	198417	-	199471	199540	0.198333333	-0.063333333	0.179	0.479	0.218	0.270333333	0.443	0.4135
VNG6260G	ftsZ5	pNRC200	199555	200637	+	200636	200567	0.169666667	0.17	0.102333333	0.245	0.113	0.151666667	0.263666667	0.2355
VNG6261G	yocR	pNRC200	200846	202102	+	201015	200946	0.061666667	-0.008	0.027666667	0.1535	0.093	0.094333333	0.139666667	0.124
VNG6262G	zurM	pNRC200	203145	202144	-	202346	202415	-0.011666667	0.044	0.058666667	0.3545	0.172	0.050333333	0.134666667	0.386
VNG6264G	zurA	pNRC200	203921	203148	-	203674	203743	0.013666667	0.049666667	0.102666667	0.3085	0.215	0.027666667	0.178666667	0.3155
VNG6265G	ycdH	pNRC200	204952	203906	-	204357	204426	0.050333333	0.037	0.114333333	0.457	0.304	0.111666667	0.207	0.497
VNG6266H		pNRC200	205846	205406	-	205637	205706	0.308	0.264666667	0.288	0.607	0.307	0.221333333	0.331	0.3925
VNG6268C		pNRC200	206380	208344	+	207268	207199	0.072333333	0.028333333	-0.050666667	-0.2605	-0.0285	0.117666667	-0.024333333	-0.1415
VNG6269C		pNRC200	208344	208688	+	208483	208414	-0.039666667	-0.085666667	-0.095	-0.2765	-0.034	0.061666667	-0.036666667	-0.16
VNG6270G	gldA	pNRC200	208894	209988	+	209866	209797	-0.065666667	-0.02	-0.050666667	-0.1195	-0.0375	0.000666667	-0.08	-0.109
VNG6272G	orc5	pNRC200	212033	210591	-	211466	211535	-0.072333333	0.014333333	-0.095666667	-0.134	-0.1205	-0.062333333	-0.060333333	-0.084
VNG6275H		pNRC200	212772	212374	-	212662	212731	0.360666667	0.215666667	0.146333333	0.3795	0.14	0.17	0.276666667	0.3035
VNG6276H		pNRC200	213047	212886	-	212915	212984	-0.045333333	0.012	0.053	0.1265	0.0215	0.057666667	0.093333333	0.117
VNG6277G	ugpB	pNRC200	213229	214617	+	213375	213306	0.704666667	0.393	0.322	0.5725	0.412	0.229666667	0.275	0.522
VNG6279G	ugpA	pNRC200	214632	215522	+	214785	214716	0.128666667	0.15	0.265	0.5325	0.2495	0.257666667	0.193666667	0.1585
VNG6280G	ugpE	pNRC200	215515	216390	+	216384	216315	0.228	0.202	0.213333333	0.5105	0.2335	0.265	0.308666667	0.3845
VNG6281G	ugpC	pNRC200	216399	217535	+	217361	217292	0.118	0.266	0.162666667	0.414	0.2895	0.194666667	0.215	0.2305
VNG6283H		pNRC200	218577	217675	-	217680	217749	0.521333333	0.285333333	0.297333333	0.649	0.3235	0.192333333	0.34	0.484
VNG6284H		pNRC200	219185	218577	-	218624	218693	0.228333333	0.109666667	0.209333333	0.477	0.256	0.211333333	0.359	0.429
VNG6286H		pNRC200	219773	219564	-	219603	219672	0.243	0.232333333	0.158666667	0.451	0.23	0.213333333	0.361333333	0.43
VNG6287H		pNRC200	219970	220191	+	220122	220053	0.075	0.159	0.168333333	0.168	0.1735	0.114666667	0.217333333	0.189
VNG6288C		pNRC200	220233	220508	+	220468	220399	0.243	0.186	0.130333333	0.2765	0.219	0.155333333	0.107	0.3235
VNG6290H		pNRC200	221589	222503	+	221883	221814	0.171	-0.186	0.206333333	0.5795	0.268	0.207666667	0.495666667	0.4305
VNG6291H		pNRC200	222757	222518	-	222647	222716	0.467	0.250666667	0.245	0.5755	0.3895	0.230666667	0.491666667	0.403
VNG6292C		pNRC200	223370	222852	-	222946	223015	0.178333333	0.168	0.235333333	0.513	0.194	0.230333333	0.380666667	0.3745
VNG6293C		pNRC200	223741	224676	+	224635	224566	0.249	0.131	0.063	0.233	0.0985	0.133333333	0.250333333	0.3745
VNG6294G	perA	pNRC200	227172	225013	-	226263	226332	-0.199333333	-0.045333333	-0.028666667	0.09	-0.0805	-0.142333333	-0.087	-0.0445
VNG6296C		pNRC200	228502	227519	-	228256	228325	0.062666667	0.176	0.183666667	0.3325	0.086	0.016333333	0.107333333	0.3675
VNG6297C		pNRC200	228687	229880	+	228848	228779	0.121	0.117333333	0.069666667	0.377	0.1485	0.112666667	0.248666667	0.293
VNG6298C		pNRC200	230000	231547	+	230439	230370	0.350333333	0.228	0.169	0.4495	0.2795	0.152666667	0.382666667	0.483
VNG6299G	hypE	pNRC200	232264	231572	-	231756	231825	0.278666667	0.130333333	0.179	0.107	0.0615	0.128333333	0.106666667	0.191
VNG6301G	aph	pNRC200	234123	232705	-	233879	233948	0.124666667	-0.007	0.101	0.2415	0.1655	0.108333333	0.293333333	0.4015
VNG6302C		pNRC200	234195	235571	+	234324	234255	0.105333333	0.024333333	-0.002333333	-0.0625	0.009	0.073333333	0.101	-0.072
VNG6303G	exsB	pNRC200	236318	235632	-	236158	236227	0.282666667	0.146333333	0.065333333	0.2575	0.1895	0.107666667	0.16	0.2345
VNG6305C		pNRC200	237209	236439	-	237030	237099	0.360666667	0.164666667	0.244333333	0.303	0.3045	0.102666667	0.244666667	0.3005
VNG6306C		pNRC200	237661	237212	-	237524	237593	0.123666667	0.087333333	0.087666667	0.23	0.2375	0.092666667	0.187	0.1815
VNG6308G	gltP	pNRC200	239271	237799	-	238904	238973	0.078666667	-0.016333333	-0.047666667	-0.139	0.0075	-0.028666667	0.06	-0.038
VNG6309G	pyrB	pNRC200	239301	240323	+	239440	239371	-0.212	-0.078666667	-0.119333333	-0.297	-0.15	-0.045666667	-0.102	-0.26
VNG6311G	pyrI	pNRC200	240304	240780	+	240742	240673	-0.17	-0.087333333	-0.007333333	-0.191	-0.0155	-0.001	-0.039	-0.232
VNG6312G	argS	pNRC200	240914	242806	+	242284	242215	-0.104	0.064333333	-0.004	-0.0735	-0.0775	-0.077333333	-0.107666667	-0.114
VNG6313G	nhaC3	pNRC200	244417	242963	-	243482	243551	-0.061666667	0.096666667	0.095	0.07	-0.192	-0.149	-0.080333333	0.084
VNG6315G	arcB	pNRC200	245708	244824	-	245473	245542	0.196666667	0.235666667	0.316666667	0.415	-0.037	-0.123666667	-0.026666667	0.317
VNG6316G	arcC	pNRC200	246688	245768	-	246392	246461	0.343333333	0.238333333	0.379666667	0.44	0.0835	-0.043666667	0.029	0.468
VNG6317G	arcA	pNRC200	248387	246930	-	248144	248213	0.090333333	0.171333333	0.193333333	0.223	-0.1655	-0.136	-0.020333333	0.2905
VNG6318G	arcR	pNRC200	249257	248469	-	249028	249097	0.098333333	-0.074333333	0.157	0.3255	0.159	0.062666667	0.163	0.303
VNG6319H		pNRC200	249862	250488	+	250027	249958	-0.014333333	0.117	0.070666667	-0.048	0.0065	0.050333333	0.041333333	0.0135
VNG6320C		pNRC200	250596	252482	+	250746	250677	-0.043333333	0.072666667	0.102	0.106	0.0325	-0.014333333	0.004333333	0.189
VNG6321H		pNRC200	253142	252840	-	252896	252965	0.119	0.209	0.144666667	0.279	0.24	0.088333333	0.143666667	0.1715
VNG6322H		pNRC200	254730	254503	-	254610	254679	0.184333333	0.008	0.207	0.495	0.226	0.166666667	0.354	0.344
VNG6323H		pNRC200	255043	256044	+	255805	255736	0.080333333	0.153	0.11	0.2535	0.121	0.142666667	0.204	0.3165
VNG6325H		pNRC200	257069	256806	-	256929	256998	0.174666667	0.139333333	0.25	0.445	0.235	0.211333333	0.363333333	0.4495
VNG6326G	trp6	pNRC200	257967	257179	-	257842	257911	0.109333333	0.120666667	0.092	0.291	0.129	0.151333333	0.178666667	0.2765
VNG6327H		pNRC200	260117	258588	-	259551	259620	0.085666667	-0.009	0.158	0.199	0.1165	0.078333333	0.316	0.2995
VNG6329H		pNRC200	264970	264212	-	264623	264692	-0.066666667	0.120666667	0.155	0.1525	0.1745	0.103	0.249	0.356
VNG6330H		pNRC200	265099	265323	+	265263	265194	0.455666667	0.051666667	0.286666667	0.506	0.271	0.230666667	0.259666667	0.421
VNG6332H		pNRC200	266724	266828	+	266813	266744	-0.154666667	-0.064333333	-0.056666667	-0.009	0.01	-0.052666667	0.021666667	0.03
VNG6334H		pNRC200	267441	267875	+	267564	267495	0.333	0.166	0.201666667	0.3835	0.2355	0.188	0.277333333	0.3675
VNG6335H		pNRC200	268731	268348	-	268493	268562	0.210666667	0.141333333	0.115666667	0.2115	0.1825	0.118	0.098	0.171
VNG6337G	sojE	pNRC200	269654	268740	-	269103	269172	0.270666667	0.051666667	0.094666667	0.1235	0.1605	0.083666667	0.100666667	0.243
VNG6339H		pNRC200	269921	270103	+	270038	269969	0.272666667	0.245666667	0.244666667	0.548	0.3375	0.254	0.387666667	0.3965
VNG6340H		pNRC200	270422	270144	-	270222	270291	0.339333333	0.182	0.208	0.2875	0.2405	0.169333333	0.221333333	0.3505
VNG6343H		pNRC200	275623	275189	-	275359	275428	0.44	0.184	0.242666667	0.457	0.2105	0.181666667	0.338666667	0.3855
VNG6344H		pNRC200	276105	275998	-	276031	276100	0.402	-0.143	0.167666667	0.5225	0.257	0.196	0.164	0.437
VNG6346H		pNRC200	278499	278026	-	278338	278407	0.144	0.155	0.077666667	0.3475	0.245	0.171333333	0.292666667	0.25
VNG6347H		pNRC200	278559	279101	+	278861	278792	0.137	-0.158333333	0.037333333	0.2685	0.291	0.187666667	0.209333333	0.236
VNG6348H		pNRC200	279653	279162	-	279218	279287	0.227	0.286333333	0.240333333	0.558	0.383	0.270666667	0.314	0.3255
VNG6349C		pNRC200	281950	280679	-	281746	281815	0.144333333	-0.129	0.161	0.362	0.2055	0.158333333	0.294333333	0.373
VNG6351G	tfbC	pNRC200	283079	282129	-	282598	282667	-0.000333333	-0.015333333	-0.019666667	0.1425	0.1155	0.130333333	0.236666667	0.198
VNG6353H		pNRC200	283526	283245	-	283261	283330	0.055333333	-0.320333333	0.042	0.233	0.1065	0.103666667	0.205333333	0.3025
VNG6354G	comA	pNRC200	284968	283532	-	283913	283982	-0.051	0.122333333	0.096	0.3065	0.162	0.145333333	0.267333333	0.312
VNG6355H		pNRC200	285849	285370	-	285461	285530	0.063666667	-0.109333333	0.002666667	0.1005	0.0725	-0.004	0.213333333	0.186
VNG6357H		pNRC200	286443	285856	-	286139	286208	-0.110666667	-0.118333333	-0.27	-0.05	-0.0085	0.032333333	0.133	0.1025
VNG6359H		pNRC200	286602	287108	+	287010	286941	0.205666667	0.248	0.230333333	0.5645	0.2815	0.222	0.429	0.4635
VNG6361G	npa	pNRC200	287504	288841	+	288144	288075	-0.266	-0.248333333	-0.229333333	-0.158	-0.14	-0.036333333	0.1	0.0635
VNG6362G	polB2	pNRC200	289084	291249	+	289487	289418	0.197333333	-0.006	0.278	0.522	0.15	0.224666667	0.397666667	0.4045
VNG6363G	orc4	pNRC200	292622	291393	-	291679	291748	0.034666667	-0.047	-0.023666667	0.214	0.105	0.059666667	0.150666667	0.2255
VNG6364H		pNRC200	293988	293344	-	293865	293934	0.262666667	0.161	0.255333333	0.6135	0.319	0.195	0.372	0.3945
VNG6365H		pNRC200	294366	294046	-	294046	294115	0.246333333	0.26	0.239	0.413	0.3015	0.195666667	0.205333333	0.2615
VNG6366H		pNRC200	295108	294599	-	294815	294884	0.452	0.151666667	0.341666667	0.577	0.3385	0.195333333	0.282333333	0.4435
VNG6367H		pNRC200	295849	295523	-	295539	295608	0.335	0.231666667	0.181666667	0.492	0.2515	0.267666667	0.418	0.408
VNG6368H		pNRC200	297333	296911	-	296925	296994	0.014	-0.12	-0.034	0.0275	0.024	0.036333333	0.116333333	0.1835
VNG6370H		pNRC200	297640	297392	-	297543	297612	-0.004333333	-0.166666667	-0.219666667	-0.0815	-0.003	-0.009666667	0.117	0.1675
VNG6371G	mrr	pNRC200	297848	299164	+	298999	298930	0.354	0.056666667	0.214333333	0.4415	0.269	0.17	0.151333333	0.3185
VNG6372H		pNRC200	299469	299212	-	299212	299281	0.138666667	0.022333333	-0.001666667	0.2365	0.1475	0.095333333	0.186666667	0.2705
VNG6373G	phrH	pNRC200	299591	299848	+	299763	299694	0.291333333	0.072	0.226	0.431	0.2285	0.170333333	0.315333333	0.327
VNG6375H		pNRC200	300321	299857	-	299962	300031	0.303333333	0.189333333	0.128333333	0.396	0.2145	0.175333333	0.296	0.315
VNG6377H		pNRC200	300821	300363	-	300408	300477	0.040333333	-0.137	0.047666667	0.3005	0.1845	0.108666667	0.083	0.2725
VNG6378H		pNRC200	301033	301446	+	301403	301334	0.239	0.211666667	0.180666667	0.5095	0.195	0.183333333	0.425333333	0.4125
VNG6379C		pNRC200	303731	301551	-	302601	302670	-0.277666667	-0.28	-0.204333333	-0.105	-0.0125	-0.03	-0.008	0.029
VNG6381H		pNRC200	304292	303735	-	303939	304008	-0.06	-0.025333333	-0.052666667	0.1195	0.1655	0.078333333	0.091333333	0.1555
VNG6383G	lctP	pNRC200	304507	306120	+	305122	305053	0.089666667	-0.109333333	0.057	0.2745	0.0575	0.098666667	0.038	0.386
VNG6384H		pNRC200	306399	306229	-	306243	306312	0.298333333	0.232666667	0.158	0.368	0.3205	0.215333333	0.269333333	0.2525
VNG6385H		pNRC200	306891	306502	-	306572	306641	-0.018333333	-0.162666667	-0.048	0.1045	0.0505	0.023	0.094333333	0.191
VNG6387H		pNRC200	307326	307018	-	307202	307271	0.082666667	0.078	0.030666667	0.327	0.164	0.123666667	0.207666667	0.2585
VNG6389G	tfbE	pNRC200	308322	307402	-	308212	308281	0.222666667	0.067	0.361666667	0.567	0.2555	0.193	0.376333333	0.4245
VNG6390H		pNRC200	308740	308582	-	308586	308655	0.238666667	0.241666667	0.229333333	0.555	0.3155	0.216333333	0.354333333	0.429
VNG6393H		pNRC200	309755	309348	-	309586	309655	0.280333333	0.044333333	0.213	0.416	0.2085	0.185	0.370666667	0.328
VNG6396H		pNRC200	311246	311614	+	311405	311336	0.267	0.233	0.156666667	0.5435	0.1865	0.217333333	0.472	0.3835
VNG6397H		pNRC200	311629	312177	+	311826	311757	0.176333333	-0.033333333	0.278333333	0.5495	0.1955	0.182	0.420333333	0.4585
VNG6400H		pNRC200	313047	312229	-	312358	312427	0.179666667	0.104666667	0.158333333	0.452	0.191	0.151666667	0.363333333	0.3215
VNG6401H		pNRC200	313502	313041	-	313081	313150	0.136666667	-0.047666667	0.118666667	0.3195	0.1655	0.085666667	0.278666667	0.3615
VNG6402H		pNRC200	314011	313502	-	313691	313760	0.234666667	0.111333333	0.078333333	0.2925	0.162	0.088	0.248333333	0.244
VNG6403H		pNRC200	315084	314188	-	314387	314456	0.353666667	-0.045666667	0.205666667	0.416	0.2115	0.107333333	0.195666667	0.2615
VNG6404H		pNRC200	315651	315157	-	315342	315411	0.482	0.164	0.232666667	0.505	0.3155	0.239	0.434666667	0.3665
VNG6406H		pNRC200	316931	315789	-	316405	316474	0.152333333	0.074666667	0.164333333	0.289	0.203	0.104	0.220333333	0.2795
VNG6407H		pNRC200	317128	316955	-	317018	317087	0.479	0.278	0.275	0.5785	0.256	0.245	0.397333333	0.422
VNG6408G	phzF	pNRC200	317427	318323	+	318161	318092	0.286666667	-0.133666667	0.133	0.2225	0.08	0.050333333	0.15	0.198
VNG6409H		pNRC200	319002	318820	-	318820	318889	0.344666667	0.094666667	0.106333333	0.348	0.173	0.148333333	0.244333333	0.3265
VNG6411H		pNRC200	319015	319575	+	319524	319455	0.261666667	0.035	0.222333333	0.4245	0.259	0.172333333	0.361666667	0.3865
VNG6412H		pNRC200	319817	319578	-	319578	319647	0.303666667	0.090333333	0.09	0.285	0.0965	0.117666667	0.184	0.207
VNG6413H		pNRC200	320476	319868	-	320146	320215	0.026	-0.128	-0.007	0.109	0.0055	-0.016666667	-0.027333333	0.1935
VNG6416H		pNRC200	321673	320687	-	321554	321623	0.225333333	0.152666667	0.161666667	0.5615	0.2725	0.25	0.388333333	0.39
VNG6418H		pNRC200	322067	321732	-	321732	321801	0.195333333	-0.049333333	0.253	0.515	0.293	0.214	0.403333333	0.3785
VNG6419H		pNRC200	322357	322070	-	322136	322205	0.169	0.188666667	0.151	0.52	0.2765	0.201333333	0.414666667	0.4035
VNG6420H		pNRC200	323033	322491	-	322761	322830	-0.185333333	-0.085666667	0.015333333	0.127	-0.2485	-0.211666667	-0.093666667	-0.005
VNG6424H		pNRC200	325516	325013	-	325405	325474	0.090333333	0.173333333	0.143666667	0.4595	0.2175	0.229	0.306	0.3675
VNG6427H		pNRC200	326050	325610	-	325925	325994	0.195666667	-0.118	0.278666667	0.499	0.2815	0.200333333	0.425333333	0.439
